epoch,timestep,mol_idx,old_log_prob,new_log_prob,ratio,reward,advantage,surr1,surr2,entropy,approx_kl,clipfrac
26,21.0,0,-3.4835546016693115,-3.6777782440185547,0.8234737515449524,0.44255340099334717,-0.1803228110074997,-0.14849109947681427,-0.14849109947681427,3.8646256923675537,0.030947288498282433,0.0
26,58.0,1,-3.2678723335266113,-3.2611424922943115,1.0067524909973145,0.7419109344482422,0.7982518076896667,0.8036419749259949,0.8036419749259949,3.8646256923675537,0.030947288498282433,0.0
26,52.0,2,-4.717083930969238,-4.779055595397949,0.9399095177650452,0.37427014112472534,-0.40353503823280334,-0.37928640842437744,-0.37928640842437744,3.8646256923675537,0.030947288498282433,0.0
26,76.0,3,-3.7007715702056885,-3.745525360107422,0.9562329053878784,0.6738914847373962,0.5759019255638123,0.5506963729858398,0.5506963729858398,3.8646256923675537,0.030947288498282433,0.0
26,100.0,4,-5.118468284606934,-5.136144638061523,0.9824789762496948,0.7688761949539185,0.88639897108078,0.8708683252334595,0.8708683252334595,3.8646256923675537,0.030947288498282433,0.0
26,93.0,5,-4.478074550628662,-4.472743511199951,1.005345344543457,0.3843737244606018,-0.37050727009773254,-0.37248775362968445,-0.37248775362968445,3.8646256923675537,0.030947288498282433,0.0
26,71.0,6,-3.6276824474334717,-3.530869483947754,1.101654291152954,0.19850799441337585,-0.9780867099761963,-1.0775134563446045,-1.0775134563446045,3.8646256923675537,0.030947288498282433,0.0
26,74.0,7,-3.658491849899292,-3.7175188064575195,0.9426814317703247,0.9808229804039001,1.5792351961135864,1.488715648651123,1.488715648651123,3.8646256923675537,0.030947288498282433,0.0
26,88.0,8,-4.206670761108398,-4.202682018280029,1.003996729850769,0.2879018783569336,-0.6858656406402588,-0.688606858253479,-0.688606858253479,3.8646256923675537,0.030947288498282433,0.0
26,49.0,9,-4.779946327209473,-4.82260799407959,0.9582355618476868,0.6939569711685181,0.6414943337440491,0.6147027015686035,0.6147027015686035,3.8646256923675537,0.030947288498282433,0.0
26,14.0,10,-2.769984006881714,-2.824389696121216,0.947047770023346,0.049886275082826614,-1.4639185667037964,-1.386400818824768,-1.386400818824768,3.8646256923675537,0.030947288498282433,0.0
26,75.0,11,-3.987851142883301,-4.016383171081543,0.9718711376190186,0.418652206659317,-0.2584538161754608,-0.25118380784988403,-0.25118380784988403,3.8646256923675537,0.030947288498282433,0.0
