epoch,timestep,mol_idx,old_log_prob,new_log_prob,ratio,reward,advantage,surr1,surr2,entropy,approx_kl,clipfrac
80,34.0,0,-3.2340967655181885,-3.2154147624969482,1.0188575983047485,0.5905988216400146,-0.34567755460739136,-0.35219621658325195,-0.35219621658325195,3.7596588134765625,0.03422299399971962,0.0
80,115.0,1,-3.9409096240997314,-3.950345039367676,0.9906089305877686,0.5614692568778992,-0.46000292897224426,-0.45568302273750305,-0.45568302273750305,3.7596588134765625,0.03422299399971962,0.0
80,61.0,2,-4.342344284057617,-4.289455413818359,1.0543124675750732,-0.10000000149011612,-3.0,-3.1629374027252197,-3.1629374027252197,3.7596588134765625,0.03422299399971962,0.0
80,80.0,3,-3.946045398712158,-3.9657256603240967,0.9805120825767517,0.9404901266098022,1.0275475978851318,1.0075228214263916,1.0075228214263916,3.7596588134765625,0.03422299399971962,0.0
80,102.0,4,-4.245865345001221,-4.232932090759277,1.013017177581787,0.6467732787132263,-0.12520857155323029,-0.12683843076229095,-0.12683843076229095,3.7596588134765625,0.03422299399971962,0.0
80,108.0,5,-5.512782096862793,-5.5139665603637695,0.9988162517547607,0.8845868110656738,0.8081428408622742,0.8071861863136292,0.8071861863136292,3.7596588134765625,0.03422299399971962,0.0
80,68.0,6,-3.158390998840332,-3.2437679767608643,0.9181661009788513,0.8928496241569519,0.8405720591545105,0.771784782409668,0.771784782409668,3.7596588134765625,0.03422299399971962,0.0
80,8.0,7,-2.7285566329956055,-2.853938102722168,0.8821603059768677,0.8595377206802368,0.7098321914672852,0.6261857748031616,0.6261857748031616,3.7596588134765625,0.03422299399971962,0.0
80,20.0,8,-3.819807291030884,-3.8866446018218994,0.9353473782539368,0.4402281641960144,-0.9358401894569397,-0.875335693359375,-0.875335693359375,3.7596588134765625,0.03422299399971962,0.0
80,66.0,9,-4.0801005363464355,-4.119263172149658,0.9615943431854248,0.8083688020706177,0.509008526802063,0.48945972323417664,0.48945972323417664,3.7596588134765625,0.03422299399971962,0.0
80,106.0,10,-3.3039474487304688,-3.3036932945251465,1.0002541542053223,0.37988752126693726,-1.172660231590271,-1.172958254814148,-1.172958254814148,3.7596588134765625,0.03422299399971962,0.0
80,71.0,11,-3.76063871383667,-3.8582231998443604,0.9070256352424622,0.6283137202262878,-0.19765715301036835,-0.1792801022529602,-0.1792801022529602,3.7596588134765625,0.03422299399971962,0.0
80,15.0,12,-3.503100633621216,-3.561246156692505,0.9435126781463623,0.9476609230041504,1.0556910037994385,0.9960578680038452,0.9960578680038452,3.7596588134765625,0.03422299399971962,0.0
80,17.0,13,-3.866204023361206,-3.8498921394348145,1.0164456367492676,0.8278089761734009,0.5853057503700256,0.5949314832687378,0.5949314832687378,3.7596588134765625,0.03422299399971962,0.0
80,44.0,14,-3.150076389312744,-3.2775416374206543,0.8803239464759827,0.3949396014213562,-1.113585114479065,-0.980315625667572,-0.980315625667572,3.7596588134765625,0.03422299399971962,0.0
80,38.0,15,-3.114558458328247,-3.1998226642608643,0.9182696342468262,0.7014617323875427,0.08942827582359314,0.08211927115917206,0.08211927115917206,3.7596588134765625,0.03422299399971962,0.0
80,31.0,16,-3.5245888233184814,-3.4936575889587402,1.0314146280288696,0.7506523728370667,0.28248775005340576,0.2913619875907898,0.2913619875907898,3.7596588134765625,0.03422299399971962,0.0
80,106.0,17,-4.240567207336426,-4.2488861083984375,0.9917156100273132,0.2692790627479553,-1.6067674160003662,-1.5934563875198364,-1.5934563875198364,3.7596588134765625,0.03422299399971962,0.0
80,33.0,18,-3.8098838329315186,-3.857759475708008,0.9532523155212402,0.8169397711753845,0.5426471829414368,0.5172796845436096,0.5172796845436096,3.7596588134765625,0.03422299399971962,0.0
80,120.0,19,-4.2691969871521,-4.272573947906494,0.9966287612915039,0.799142062664032,0.47279617190361023,0.4712022542953491,0.4712022542953491,3.7596588134765625,0.03422299399971962,0.0
80,16.0,20,-3.8306922912597656,-3.914827585220337,0.9193068146705627,0.9045019745826721,0.8863042593002319,0.8147855401039124,0.8147855401039124,3.7596588134765625,0.03422299399971962,0.0
80,89.0,21,-4.205732345581055,-4.193853855133057,1.0119493007659912,0.8661556839942932,0.7358058094978333,0.7445981502532959,0.7445981502532959,3.7596588134765625,0.03422299399971962,0.0
80,8.0,22,-2.0018246173858643,-2.1131439208984375,0.8946530818939209,0.9614425897598267,1.109780192375183,0.9928682446479797,0.9928682446479797,3.7596588134765625,0.03422299399971962,0.0
80,46.0,23,-3.325976610183716,-3.3600215911865234,0.9665279984474182,0.8805388808250427,0.7922558188438416,0.7657374143600464,0.7657374143600464,3.7596588134765625,0.03422299399971962,0.0
80,23.0,24,-3.3041584491729736,-3.2873287200927734,1.0169720649719238,0.432575523853302,-0.9658746719360352,-0.9822675585746765,-0.9822675585746765,3.7596588134765625,0.03422299399971962,0.0
80,92.0,25,-4.667654037475586,-4.705324172973633,0.9630305767059326,0.8278884291648865,0.5856176018714905,0.5639676451683044,0.5639676451683044,3.7596588134765625,0.03422299399971962,0.0
80,78.0,26,-4.108221530914307,-4.104084491729736,1.004145622253418,0.8891297578811646,0.8259726166725159,0.8293967843055725,0.8293967843055725,3.7596588134765625,0.03422299399971962,0.0
80,107.0,27,-4.110864162445068,-4.131913661956787,0.9791704416275024,0.46813875436782837,-0.8262989521026611,-0.8090875148773193,-0.8090875148773193,3.7596588134765625,0.03422299399971962,0.0
80,81.0,28,-4.138245105743408,-4.118753910064697,1.0196824073791504,0.8098776340484619,0.514930248260498,0.5250653028488159,0.5250653028488159,3.7596588134765625,0.03422299399971962,0.0
80,30.0,29,-4.225994110107422,-4.1894145011901855,1.0372568368911743,0.8491763472557068,0.6691666841506958,0.6940976977348328,0.6940976977348328,3.7596588134765625,0.03422299399971962,0.0
80,116.0,30,-4.54116153717041,-4.54027795791626,1.0008840560913086,0.5745776891708374,-0.4085559844970703,-0.4089171588420868,-0.4089171588420868,3.7596588134765625,0.03422299399971962,0.0
80,1.0,31,-2.0977673530578613,-2.1300389766693115,0.9682435393333435,0.6821383833885193,0.013589548878371716,0.013157992623746395,0.013157992623746395,3.7596588134765625,0.03422299399971962,0.0
80,75.0,32,-4.580943584442139,-4.576581954956055,1.004371166229248,0.6361104249954224,-0.16705727577209473,-0.16778750717639923,-0.16778750717639923,3.7596588134765625,0.03422299399971962,0.0
80,45.0,33,-3.126103639602661,-3.2842326164245605,0.8537396788597107,0.6000820398330688,-0.3084585666656494,-0.26334330439567566,-0.26334330439567566,3.7596588134765625,0.03422299399971962,0.0
80,7.0,34,-3.01206111907959,-3.1286373138427734,0.8899623155593872,0.881500780582428,0.7960309982299805,0.7084375619888306,0.7084375619888306,3.7596588134765625,0.03422299399971962,0.0
80,123.0,35,-5.20987606048584,-5.268457412719727,0.9431015253067017,0.7304250597953796,0.20310120284557343,0.1915450543165207,0.1915450543165207,3.7596588134765625,0.03422299399971962,0.0
80,90.0,36,-3.6708014011383057,-3.6631429195404053,1.0076879262924194,0.8874573707580566,0.8194089531898499,0.8257085084915161,0.8257085084915161,3.7596588134765625,0.03422299399971962,0.0
80,36.0,37,-3.027008056640625,-2.9931650161743164,1.0344221591949463,0.7874727845191956,0.42699751257896423,0.4416956901550293,0.4416956901550293,3.7596588134765625,0.03422299399971962,0.0
80,106.0,38,-4.11553430557251,-4.15383243560791,0.9624260067939758,0.885395884513855,0.8113182187080383,0.7808337807655334,0.7808337807655334,3.7596588134765625,0.03422299399971962,0.0
80,47.0,39,-3.4562644958496094,-3.511441469192505,0.9463176727294922,0.44210419058799744,-0.9284772872924805,-0.8786344528198242,-0.8786344528198242,3.7596588134765625,0.03422299399971962,0.0
80,39.0,40,-3.5505893230438232,-3.6037709712982178,0.9482077956199646,0.8037870526313782,0.4910264313220978,0.4655950963497162,0.4655950963497162,3.7596588134765625,0.03422299399971962,0.0
80,15.0,41,-3.43306303024292,-3.5896339416503906,0.8550708889961243,0.532118022441864,-0.5751982927322388,-0.4918353259563446,-0.4918353259563446,3.7596588134765625,0.03422299399971962,0.0
80,67.0,42,-3.8835935592651367,-3.9512624740600586,0.9345698356628418,0.9132512807846069,0.9206428527832031,0.8604050278663635,0.8604050278663635,3.7596588134765625,0.03422299399971962,0.0
80,118.0,43,-3.897244930267334,-3.922463893890381,0.9750964045524597,0.9538096785545349,1.0798231363296509,1.0529316663742065,1.0529316663742065,3.7596588134765625,0.03422299399971962,0.0
80,3.0,44,-2.064051866531372,-2.1166739463806152,0.9487385153770447,0.48304709792137146,-0.7677878737449646,-0.728429913520813,-0.728429913520813,3.7596588134765625,0.03422299399971962,0.0
80,86.0,45,-3.77573561668396,-3.7936291694641113,0.9822655320167542,0.9628568291664124,1.115330696105957,1.0955508947372437,1.0955508947372437,3.7596588134765625,0.03422299399971962,0.0
80,107.0,46,-4.031236171722412,-4.082670211791992,0.9498663544654846,0.795376718044281,0.4580182433128357,0.4350561201572418,0.4350561201572418,3.7596588134765625,0.03422299399971962,0.0
80,37.0,47,-3.8824050426483154,-3.925555944442749,0.9577668905258179,0.627790629863739,-0.19971013069152832,-0.19127574563026428,-0.19127574563026428,3.7596588134765625,0.03422299399971962,0.0
80,14.0,48,-3.24137282371521,-3.249638319015503,0.9917685389518738,0.7718729376792908,0.3657724857330322,0.36276164650917053,0.36276164650917053,3.7596588134765625,0.03422299399971962,0.0
80,56.0,49,-4.20395565032959,-4.184421062469482,1.0197266340255737,0.8735636472702026,0.7648800015449524,0.7799685001373291,0.7799685001373291,3.7596588134765625,0.03422299399971962,0.0
80,9.0,0,-3.1238951683044434,-3.3012545108795166,0.8374788165092468,0.5905988216400146,-0.34567755460739136,-0.28949764370918274,-0.28949764370918274,3.844613790512085,0.04383603483438492,0.0
80,90.0,1,-4.347396373748779,-4.40544319152832,0.9436057806015015,0.5614692568778992,-0.46000292897224426,-0.4340614080429077,-0.4340614080429077,3.844613790512085,0.04383603483438492,0.0
80,93.0,2,-4.340941905975342,-4.405035018920898,0.9379177093505859,-0.10000000149011612,-3.0,-2.813753128051758,-2.813753128051758,3.844613790512085,0.04383603483438492,0.0
80,60.0,3,-3.9198479652404785,-3.980473041534424,0.9411760568618774,0.9404901266098022,1.0275475978851318,0.9671031832695007,0.9671031832695007,3.844613790512085,0.04383603483438492,0.0
80,76.0,4,-4.479794502258301,-4.553938865661621,0.9285376667976379,0.6467732787132263,-0.12520857155323029,-0.11626087129116058,-0.11626087129116058,3.844613790512085,0.04383603483438492,0.0
80,104.0,5,-4.592965602874756,-4.567000865936279,1.0263047218322754,0.8845868110656738,0.8081428408622742,0.8294008374214172,0.8294008374214172,3.844613790512085,0.04383603483438492,0.0
80,35.0,6,-3.463466167449951,-3.5330677032470703,0.9327654242515564,0.8928496241569519,0.8405720591545105,0.784056544303894,0.784056544303894,3.844613790512085,0.04383603483438492,0.0
80,84.0,7,-3.5473384857177734,-3.561112880706787,0.9863200187683105,0.8595377206802368,0.7098321914672852,0.7001217007637024,0.7001217007637024,3.844613790512085,0.04383603483438492,0.0
80,126.0,8,-4.5840744972229,-4.642762184143066,0.9430012106895447,0.4402281641960144,-0.9358401894569397,-0.8824984431266785,-0.8824984431266785,3.844613790512085,0.04383603483438492,0.0
80,30.0,9,-3.920569658279419,-3.979222536087036,0.9430341124534607,0.8083688020706177,0.509008526802063,0.4800124168395996,0.4800124168395996,3.844613790512085,0.04383603483438492,0.0
80,45.0,10,-4.126499652862549,-4.113794803619385,1.012785792350769,0.37988752126693726,-1.172660231590271,-1.187653660774231,-1.187653660774231,3.844613790512085,0.04383603483438492,0.0
80,63.0,11,-4.714695453643799,-4.7843499183654785,0.9327160120010376,0.6283137202262878,-0.19765715301036835,-0.18435798585414886,-0.18435798585414886,3.844613790512085,0.04383603483438492,0.0
80,43.0,12,-4.705756187438965,-4.677067279815674,1.0291043519973755,0.9476609230041504,1.0556910037994385,1.086416244506836,1.086416244506836,3.844613790512085,0.04383603483438492,0.0
80,101.0,13,-3.914233684539795,-3.979506015777588,0.9368122816085815,0.8278089761734009,0.5853057503700256,0.5483216047286987,0.5483216047286987,3.844613790512085,0.04383603483438492,0.0
80,38.0,14,-4.251373291015625,-4.258126735687256,0.9932692646980286,0.3949396014213562,-1.113585114479065,-1.1060898303985596,-1.1060898303985596,3.844613790512085,0.04383603483438492,0.0
80,57.0,15,-4.259581565856934,-4.2346649169921875,1.0252296924591064,0.7014617323875427,0.08942827582359314,0.09168452024459839,0.09168452024459839,3.844613790512085,0.04383603483438492,0.0
80,48.0,16,-3.1193149089813232,-3.2231991291046143,0.9013296961784363,0.7506523728370667,0.28248775005340576,0.25461459159851074,0.25461459159851074,3.844613790512085,0.04383603483438492,0.0
80,7.0,17,-3.0828206539154053,-3.261120080947876,0.8366918563842773,0.2692790627479553,-1.6067674160003662,-1.3443691730499268,-1.3443691730499268,3.844613790512085,0.04383603483438492,0.0
80,57.0,18,-3.8114142417907715,-3.772233486175537,1.0399584770202637,0.8169397711753845,0.5426471829414368,0.564330518245697,0.564330518245697,3.844613790512085,0.04383603483438492,0.0
80,14.0,19,-2.807699680328369,-2.889674663543701,0.9212949872016907,0.799142062664032,0.47279617190361023,0.43558475375175476,0.43558475375175476,3.844613790512085,0.04383603483438492,0.0
80,24.0,20,-4.351661205291748,-4.422950744628906,0.9311922192573547,0.9045019745826721,0.8863042593002319,0.8253196477890015,0.8253196477890015,3.844613790512085,0.04383603483438492,0.0
80,18.0,21,-3.533264636993408,-3.5348212718963623,0.9984446167945862,0.8661556839942932,0.7358058094978333,0.734661340713501,0.734661340713501,3.844613790512085,0.04383603483438492,0.0
80,38.0,22,-3.1913442611694336,-3.2211694717407227,0.9706151485443115,0.9614425897598267,1.109780192375183,1.077169418334961,1.077169418334961,3.844613790512085,0.04383603483438492,0.0
