epoch,timestep,mol_idx,old_log_prob,new_log_prob,ratio,reward,advantage,surr1,surr2,entropy,approx_kl,clipfrac
76,114.0,0,-4.476896286010742,-4.445338726043701,1.0320608615875244,0.8595913052558899,0.8430597186088562,0.8700889348983765,0.8700889348983765,3.864136219024658,0.036320775747299194,0.0
76,111.0,1,-4.927341938018799,-4.927268981933594,1.000072956085205,0.46717602014541626,-0.6055631041526794,-0.605607271194458,-0.605607271194458,3.864136219024658,0.036320775747299194,0.0
76,4.0,2,-2.4260306358337402,-2.5104074478149414,0.9190848469734192,0.7502089738845825,0.4392687976360321,0.4037252962589264,0.4037252962589264,3.864136219024658,0.036320775747299194,0.0
76,104.0,3,-3.383441686630249,-3.3479812145233154,1.0360966920852661,0.4635612964630127,-0.61890709400177,-0.641247570514679,-0.641247570514679,3.864136219024658,0.036320775747299194,0.0
76,70.0,4,-4.19653844833374,-4.2080159187316895,0.9885881543159485,0.3033379912376404,-1.2103803157806396,-1.1965676546096802,-1.1965676546096802,3.864136219024658,0.036320775747299194,0.0
76,56.0,5,-3.4135866165161133,-3.5186588764190674,0.9002594947814941,0.42197465896606445,-0.7724264860153198,-0.6953842639923096,-0.6953842639923096,3.864136219024658,0.036320775747299194,0.0
76,11.0,6,-3.2180089950561523,-3.2544994354248047,0.9641673564910889,0.8229766488075256,0.7078946828842163,0.6825289726257324,0.6825289726257324,3.864136219024658,0.036320775747299194,0.0
76,68.0,7,-4.159325122833252,-4.190040588378906,0.9697514772415161,0.6198457479476929,-0.04197432100772858,-0.04070466011762619,-0.04070466011762619,3.864136219024658,0.036320775747299194,0.0
76,44.0,8,-3.2866289615631104,-3.4111599922180176,0.8829108476638794,0.9197956919670105,1.0653076171875,0.940571665763855,0.940571665763855,3.864136219024658,0.036320775747299194,0.0
76,14.0,9,-3.655574321746826,-3.6846377849578857,0.9713548421859741,0.20724447071552277,-1.565114974975586,-1.5202820301055908,-1.5202820301055908,3.864136219024658,0.036320775747299194,0.0
76,95.0,10,-4.326333999633789,-4.324153423309326,1.002182960510254,0.41806596517562866,-0.7868556380271912,-0.7885733246803284,-0.7885733246803284,3.864136219024658,0.036320775747299194,0.0
76,72.0,11,-5.060405731201172,-5.015961647033691,1.045446515083313,0.7349725961685181,0.38302284479141235,0.400429904460907,0.400429904460907,3.864136219024658,0.036320775747299194,0.0
76,99.0,12,-4.037926197052002,-4.062270641326904,0.9759494662284851,0.9709939956665039,1.2543089389801025,1.2241421937942505,1.2241421937942505,3.864136219024658,0.036320775747299194,0.0
76,90.0,13,-4.332249164581299,-4.320444107055664,1.011875033378601,0.9295977354049683,1.1014924049377441,1.1145726442337036,1.1145726442337036,3.864136219024658,0.036320775747299194,0.0
76,51.0,14,-2.905390739440918,-2.9249815940856934,0.9805997610092163,0.6848902702331543,0.1981411576271057,0.1942971646785736,0.1942971646785736,3.864136219024658,0.036320775747299194,0.0
76,13.0,15,-3.1644287109375,-3.319448471069336,0.8563982248306274,0.9623704552650452,1.2224746942520142,1.0469251871109009,1.0469251871109009,3.864136219024658,0.036320775747299194,0.0
76,13.0,16,-3.4365105628967285,-3.4035167694091797,1.0335440635681152,0.4606359302997589,-0.6297062039375305,-0.6508291363716125,-0.6508291363716125,3.864136219024658,0.036320775747299194,0.0
76,118.0,17,-4.206576347351074,-4.228842258453369,0.9779801368713379,0.7570788860321045,0.4646294414997101,0.45439836382865906,0.45439836382865906,3.864136219024658,0.036320775747299194,0.0
76,82.0,18,-4.307925701141357,-4.322827339172363,0.9852088093757629,0.8595983386039734,0.8430857062339783,0.8306154608726501,0.8306154608726501,3.864136219024658,0.036320775747299194,0.0
76,28.0,19,-3.7950174808502197,-3.8972508907318115,0.9028187990188599,0.8093394041061401,0.6575520634651184,0.5936503410339355,0.5936503410339355,3.864136219024658,0.036320775747299194,0.0
76,126.0,20,-4.328680038452148,-4.3358049392700195,0.9929004311561584,0.7512607574462891,0.4431515038013458,0.4400053322315216,0.4400053322315216,3.864136219024658,0.036320775747299194,0.0
76,53.0,21,-3.8855438232421875,-3.9900143146514893,0.900801420211792,0.8866843581199646,0.9430752396583557,0.8495235443115234,0.8495235443115234,3.864136219024658,0.036320775747299194,0.0
76,19.0,22,-3.753570318222046,-3.866915225982666,0.892842710018158,0.609209418296814,-0.08123892545700073,-0.07253358513116837,-0.07253358513116837,3.864136219024658,0.036320775747299194,0.0
76,119.0,23,-4.04311990737915,-4.061356067657471,0.9819291234016418,0.6436251997947693,0.04580885171890259,0.04498104378581047,0.04498104378581047,3.864136219024658,0.036320775747299194,0.0
76,79.0,24,-3.3995277881622314,-3.42215633392334,0.9776255488395691,0.4187759459018707,-0.7842347025871277,-0.7666878700256348,-0.7666878700256348,3.864136219024658,0.036320775747299194,0.0
76,7.0,25,-2.9447476863861084,-3.0179407596588135,0.9294213056564331,0.9423509836196899,1.1485717296600342,1.067507028579712,1.067507028579712,3.864136219024658,0.036320775747299194,0.0
76,91.0,26,-4.036899089813232,-4.006849765777588,1.0305054187774658,0.6175136566162109,-0.050583366304636,-0.052126433700323105,-0.052126433700323105,3.864136219024658,0.036320775747299194,0.0
76,9.0,27,-3.3535401821136475,-3.500976085662842,0.8629177808761597,0.5357145667076111,-0.3525492548942566,-0.3042210340499878,-0.3042210340499878,3.864136219024658,0.036320775747299194,0.0
76,94.0,28,-3.435452461242676,-3.469146251678467,0.9668675661087036,0.28989699482917786,-1.2599985599517822,-1.2182517051696777,-1.2182517051696777,3.864136219024658,0.036320775747299194,0.0
76,103.0,29,-4.2491350173950195,-4.1995768547058105,1.0508066415786743,0.7046490907669067,0.27108195424079895,0.2848547101020813,0.2848547101020813,3.864136219024658,0.036320775747299194,0.0
76,27.0,30,-3.392369270324707,-3.469087600708008,0.9261506795883179,0.6843511462211609,0.19615094363689423,0.1816653311252594,0.1816653311252594,3.864136219024658,0.036320775747299194,0.0
76,38.0,31,-3.5663235187530518,-3.4870548248291016,1.082495093345642,0.3520854413509369,-1.0304263830184937,-1.115431547164917,-1.115431547164917,3.864136219024658,0.036320775747299194,0.0
76,11.0,32,-2.8906900882720947,-2.9040474891662598,0.9867314100265503,0.27798977494239807,-1.3039547204971313,-1.2866530418395996,-1.2866530418395996,3.864136219024658,0.036320775747299194,0.0
76,29.0,33,-3.6774799823760986,-3.703854560852051,0.9739701747894287,0.8725525140762329,0.8909067511558533,0.8677166104316711,0.8677166104316711,3.864136219024658,0.036320775747299194,0.0
76,85.0,34,-3.847428560256958,-3.921722412109375,0.9283987879753113,0.7134985327720642,0.3037501573562622,0.2820012867450714,0.2820012867450714,3.864136219024658,0.036320775747299194,0.0
76,118.0,35,-4.672956466674805,-4.703616142272949,0.9698055386543274,0.8240503072738647,0.7118581533432007,0.6903640031814575,0.6903640031814575,3.864136219024658,0.036320775747299194,0.0
76,4.0,36,-2.7792224884033203,-2.911701202392578,0.8759215474128723,0.19446022808551788,-1.6123087406158447,-1.4122560024261475,-1.4122560024261475,3.864136219024658,0.036320775747299194,0.0
76,23.0,37,-3.8496756553649902,-3.8965461254119873,0.9542109966278076,0.19697928428649902,-1.6030094623565674,-1.529609203338623,-1.529609203338623,3.864136219024658,0.036320775747299194,0.0
76,96.0,38,-4.2268266677856445,-4.283514499664307,0.9448890089988708,0.6348188519477844,0.013299726881086826,0.012566765770316124,0.012566765770316124,3.864136219024658,0.036320775747299194,0.0
76,48.0,39,-3.816232204437256,-3.8646955490112305,0.9526922702789307,0.8789247870445251,0.9144303798675537,0.8711707592010498,0.8711707592010498,3.864136219024658,0.036320775747299194,0.0
76,68.0,40,-4.136838912963867,-4.185688495635986,0.9523243308067322,0.8333706259727478,0.746264636516571,0.7106859683990479,0.7106859683990479,3.864136219024658,0.036320775747299194,0.0
76,111.0,41,-4.322488784790039,-4.325151443481445,0.9973409175872803,0.6080334186553955,-0.08558019250631332,-0.08535262942314148,-0.08535262942314148,3.864136219024658,0.036320775747299194,0.0
76,9.0,42,-2.4952263832092285,-2.5832326412200928,0.9157551527023315,0.9098654389381409,1.0286495685577393,0.9419911503791809,0.9419911503791809,3.864136219024658,0.036320775747299194,0.0
76,55.0,43,-4.057063102722168,-4.054826259613037,1.0022393465042114,0.9274226427078247,1.0934629440307617,1.0959116220474243,1.0959116220474243,3.864136219024658,0.036320775747299194,0.0
76,71.0,44,-4.364986896514893,-4.328136920928955,1.0375373363494873,0.9567701816558838,1.2018009424209595,1.2469133138656616,1.2469133138656616,3.864136219024658,0.036320775747299194,0.0
76,88.0,45,-4.790525436401367,-4.848926544189453,0.9432715773582458,0.33059754967689514,-1.1097501516342163,-1.0467957258224487,-1.0467957258224487,3.864136219024658,0.036320775747299194,0.0
76,117.0,46,-3.9887709617614746,-4.004255294799805,0.9846349358558655,0.049639247357845306,-2.146923542022705,-2.113935947418213,-2.113935947418213,3.864136219024658,0.036320775747299194,0.0
76,29.0,47,-3.9283690452575684,-4.006965160369873,0.92441326379776,0.6656806468963623,0.1272277534008026,0.11761102080345154,0.11761102080345154,3.864136219024658,0.036320775747299194,0.0
76,26.0,48,-3.488445281982422,-3.549203395843506,0.9410508871078491,0.9345830082893372,1.1198958158493042,1.053878903388977,1.053878903388977,3.864136219024658,0.036320775747299194,0.0
76,69.0,49,-4.952491760253906,-4.986135005950928,0.9669163823127747,0.9077940583229065,1.0210028886795044,0.9872244000434875,0.9872244000434875,3.864136219024658,0.036320775747299194,0.0
76,10.0,0,-3.1633169651031494,-3.259441614151001,0.9083508253097534,0.8595913052558899,0.8430597186088562,0.7657939791679382,0.7657939791679382,3.725796937942505,0.039502184838056564,0.0
76,48.0,1,-3.390751600265503,-3.3833415508270264,1.0074375867843628,0.46717602014541626,-0.6055631041526794,-0.6100670099258423,-0.6100670099258423,3.725796937942505,0.039502184838056564,0.0
76,52.0,2,-3.3942222595214844,-3.484330177307129,0.9138325452804565,0.7502089738845825,0.4392687976360321,0.40141811966896057,0.40141811966896057,3.725796937942505,0.039502184838056564,0.0
76,75.0,3,-4.468831539154053,-4.483098030090332,0.9858348369598389,0.4635612964630127,-0.61890709400177,-0.6101401448249817,-0.6101401448249817,3.725796937942505,0.039502184838056564,0.0
76,32.0,4,-3.500890016555786,-3.4627132415771484,1.0389149188995361,0.3033379912376404,-1.2103803157806396,-1.2574821710586548,-1.2574821710586548,3.725796937942505,0.039502184838056564,0.0
76,41.0,5,-4.766848564147949,-4.865592002868652,0.9059751629829407,0.42197465896606445,-0.7724264860153198,-0.6997992396354675,-0.6997992396354675,3.725796937942505,0.039502184838056564,0.0
76,46.0,6,-3.4462945461273193,-3.5447921752929688,0.9061977863311768,0.8229766488075256,0.7078946828842163,0.6414926052093506,0.6414926052093506,3.725796937942505,0.039502184838056564,0.0
76,61.0,7,-3.2837908267974854,-3.3594465255737305,0.9271353483200073,0.6198457479476929,-0.04197432100772858,-0.03891587629914284,-0.03891587629914284,3.725796937942505,0.039502184838056564,0.0
76,90.0,8,-3.505561351776123,-3.5196516513824463,0.9860085248947144,0.9197956919670105,1.0653076171875,1.0504024028778076,1.0504024028778076,3.725796937942505,0.039502184838056564,0.0
76,44.0,9,-3.563711166381836,-3.5639407634735107,0.99977046251297,0.20724447071552277,-1.565114974975586,-1.5647556781768799,-1.5647556781768799,3.725796937942505,0.039502184838056564,0.0
76,49.0,10,-4.034987926483154,-4.095564365386963,0.9412218332290649,0.41806596517562866,-0.7868556380271912,-0.7406057119369507,-0.7406057119369507,3.725796937942505,0.039502184838056564,0.0
76,89.0,11,-3.622002601623535,-3.634167194366455,0.9879090785980225,0.7349725961685181,0.38302284479141235,0.37839174270629883,0.37839174270629883,3.725796937942505,0.039502184838056564,0.0
76,38.0,12,-4.504539966583252,-4.577178955078125,0.9299364686012268,0.9709939956665039,1.2543089389801025,1.1664276123046875,1.1664276123046875,3.725796937942505,0.039502184838056564,0.0
76,52.0,13,-4.318586826324463,-4.338891983032227,0.9798996448516846,0.9295977354049683,1.1014924049377441,1.0793520212173462,1.0793520212173462,3.725796937942505,0.039502184838056564,0.0
76,91.0,14,-4.3096137046813965,-4.3238444328308105,0.9858700633049011,0.6848902702331543,0.1981411576271057,0.19534143805503845,0.19534143805503845,3.725796937942505,0.039502184838056564,0.0
76,38.0,15,-3.036527395248413,-3.039295196533203,0.9972360134124756,0.9623704552650452,1.2224746942520142,1.2190958261489868,1.2190958261489868,3.725796937942505,0.039502184838056564,0.0
76,62.0,16,-3.5165135860443115,-3.5878193378448486,0.9311771392822266,0.4606359302997589,-0.6297062039375305,-0.5863680243492126,-0.5863680243492126,3.725796937942505,0.039502184838056564,0.0
76,91.0,17,-4.053781986236572,-4.104609966278076,0.9504421353340149,0.7570788860321045,0.4646294414997101,0.4416033923625946,0.4416033923625946,3.725796937942505,0.039502184838056564,0.0
76,89.0,18,-3.5396854877471924,-3.5684080123901367,0.971686065196991,0.8595983386039734,0.8430857062339783,0.8192146420478821,0.8192146420478821,3.725796937942505,0.039502184838056564,0.0
